press,title,naver_news_text,naver_news_url,body,press_html,title_html,body_html,label
매일신문,"[APECD-30] ""APEC정상 단체 사진,경주상징물 배경으로 찍을 수 있게""",네이버뉴스,https://n.news.naver.com/mnews/article/088/0000973311?sid=102,,매일신문,"[APEC D-30] ""APEC 정상 단체 사진, 경주 상징물 배경으로 찍을 수 있게""","우원식 의장과 APEC특위 위원들, 개막 1개월 앞두고 경주서 현장 점검
우 의장 ""이번 정상회의로 경주가 국제적인 도시로 도약=한국 위상 높이고 국민 자존심 드높이는 길""
양정웅 예술총괄감독이 30일 경주 라한호텔에서 우원식 국회의장과 국회 APEC 정상회의 지원 특별위원회 위원들에게 만찬당일 정상들에게 선보일 문화공연 관련 브리핑을 하고 있다. 안성완 기자 asw0727@imaeil.com
아시아태평양경제협력체(APEC) 정상회의 개막을 한 달 앞둔 30일 우원식 국회의장과 국회 APEC 지원특별위원회(위원장 김기현) 위원, 김석기 국회 외교통일위원장 등 10여명의 국회의원들이 경북 경주를 방문했다.
우 의장과 특위소속 국회의원들은 APEC 정상회의를 앞두고 중요한 시기에 행사 준비 과정에서의 현장의 목소리를 직접 듣고 국회 차원의 실질적이고 책임있는 지원을 통해 APEC의 성공 개최를 위해 경주를 방문했다.
이들 국회의원들은 경북문화관광공사 육부촌 대회의장에서 APEC 정상회의 준비 상황 보고 받았고, 잘의 응답도 이어졌다.
우의장은 모두 발언을 통해 ""이번 정상회의는 대한민국의 국격을 한 단계 올리고 국익도 드높이는 매우 중요한 기회""라면서 ""이번 회의를 계기로 경북의 찬란한 문화유산, 정말 아름다운 자연, 새롭게 마련된 인프라가 어우러져 경주가 세계가 주목하는 국제적인 도로 도약하길 기대한다. 이는 곧 대한민국의 위상을 높이고 국민 여러분의 자존심을 드높이는 길이 될 것""이라며 준비에 만전을 기해 달라고 당부했다.
김기현 위원장과 김석기 위원장은 정상들의 만찬장이 국립경주박물관에서 라한호텔로 변경된 것과 관련해 경주박물관 내 행사장을 미·중 정상회담 등 주요국 정상회담 장소로 상용하는 방안을 제안했다.
이어 ""만찬장 변경으로 경주의 경주다운 모습을 보여주지 못해 아쉬운 점이 있다""면서 "" 정상들이 단체 사진 촬영할 때 '경주다움'을 보여줄 수 있는 경주의 상징물을 배경으로 찍을 수 있도록 배려가 필요하다""고 강조했다.
국회의원들은 이어 정상회의장, 미디어센터, 라한호텔, 경제전시장, 국립경주박물관 등 정상회의 주요행사장과 경제행사장을 차례로 둘러보며 준비 상황을 확인했다.
정상회의장으로 사용할 화백컨벤션센터에서는 정상들의 이동 동선과 회의장의 조명, 화장실 위치, 카펫이 언제 깔리는지 등 세세한 것까지 꼼꼼하게 챙겼다.
국제미디어센터에서는 국내외 기자들이 몇 명이나 취재 신청을 했는지, 통신망은 문제가 없는지, 회의 중계는 어떻게 할 것인지 등을 물었다. APEC 준비기획단 관계자는 ""10월 중순까지 모든 방송과 통신망 등의 시설을 설치하고 최종 리허설 등을 통해 완벽한 미디어센터를 갖추겠다""고 보고했다.
정상 만찬장인 라한호텔에서는 만찬장 변경에 따른 행사 진행에 문제가 없는지, 어떤 공연을 할 것인지 등에 질문이 이어졌다. 이 자리에서 정상 갈라만찬 문화행사 총연출을 맡은 양정웅 예술감독은 ""'나비와 함께 날다'라는 주제로 앰블렘에서 시작된 나비의 효과를 APEC을 통해 전 세계로 널리 펼치겠다는 의미를 담아 각종 만찬 문화프로그램을 준비 중""이라고 간단한 설명을 했다.
이어 경주엑스포대공원내 경제전시장과 국립경주박물관 등을 차례로 방문해 어떤 것을 전시하고 보여 줄 것인지 등에 대한 질문과 만찬장으로 사용하기 위해 많은 예산을 들여 신축한 건축물의 활용방안과 처음부터 건축물 내부에 화장실을 마련하지 못한 것에 대한 사전 준비 미흡에 대한 질책도 있었다.
이날 김학홍 행정부지사는 ""경북도는 지난 17일 이후 현장 준비체제로 전환하고 1천개의 체크리스트를 마련해 남은 기간 인프라 안전부터, 숙박서비스, 길거리 휴지 하나까지 꼼꼼히 챙기겠다""라고 강조했다. 주낙영 경주시장은 포스트 APEC에 대한 국회 차원의 관심과 지원을 당부했다.
한편 APEC 준비위원회는 지난 19일 회의에서 정상들의 만찬장을 국립경주박물관 신축 한옥에서 경주 라한셀렉트 호텔 대연회장으로 전격 변경했다. 만찬장 변경 배경으로 만찬 참석 인원 증가와 내부 화장실과 조리실 등 기본 편의시설 미비, 안전 및 시설 문제 등이었다.",경주APEC
매일신문,"국회의장·국회APEC특위,경주찾아APEC점검",네이버뉴스,https://n.news.naver.com/mnews/article/088/0000973311?sid=102,,매일신문,"[APEC D-30] ""APEC 정상 단체 사진, 경주 상징물 배경으로 찍을 수 있게""","우원식 의장과 APEC특위 위원들, 개막 1개월 앞두고 경주서 현장 점검
우 의장 ""이번 정상회의로 경주가 국제적인 도시로 도약=한국 위상 높이고 국민 자존심 드높이는 길""
양정웅 예술총괄감독이 30일 경주 라한호텔에서 우원식 국회의장과 국회 APEC 정상회의 지원 특별위원회 위원들에게 만찬당일 정상들에게 선보일 문화공연 관련 브리핑을 하고 있다. 안성완 기자 asw0727@imaeil.com
아시아태평양경제협력체(APEC) 정상회의 개막을 한 달 앞둔 30일 우원식 국회의장과 국회 APEC 지원특별위원회(위원장 김기현) 위원, 김석기 국회 외교통일위원장 등 10여명의 국회의원들이 경북 경주를 방문했다.
우 의장과 특위소속 국회의원들은 APEC 정상회의를 앞두고 중요한 시기에 행사 준비 과정에서의 현장의 목소리를 직접 듣고 국회 차원의 실질적이고 책임있는 지원을 통해 APEC의 성공 개최를 위해 경주를 방문했다.
이들 국회의원들은 경북문화관광공사 육부촌 대회의장에서 APEC 정상회의 준비 상황 보고 받았고, 잘의 응답도 이어졌다.
우의장은 모두 발언을 통해 ""이번 정상회의는 대한민국의 국격을 한 단계 올리고 국익도 드높이는 매우 중요한 기회""라면서 ""이번 회의를 계기로 경북의 찬란한 문화유산, 정말 아름다운 자연, 새롭게 마련된 인프라가 어우러져 경주가 세계가 주목하는 국제적인 도로 도약하길 기대한다. 이는 곧 대한민국의 위상을 높이고 국민 여러분의 자존심을 드높이는 길이 될 것""이라며 준비에 만전을 기해 달라고 당부했다.
김기현 위원장과 김석기 위원장은 정상들의 만찬장이 국립경주박물관에서 라한호텔로 변경된 것과 관련해 경주박물관 내 행사장을 미·중 정상회담 등 주요국 정상회담 장소로 상용하는 방안을 제안했다.
이어 ""만찬장 변경으로 경주의 경주다운 모습을 보여주지 못해 아쉬운 점이 있다""면서 "" 정상들이 단체 사진 촬영할 때 '경주다움'을 보여줄 수 있는 경주의 상징물을 배경으로 찍을 수 있도록 배려가 필요하다""고 강조했다.
국회의원들은 이어 정상회의장, 미디어센터, 라한호텔, 경제전시장, 국립경주박물관 등 정상회의 주요행사장과 경제행사장을 차례로 둘러보며 준비 상황을 확인했다.
정상회의장으로 사용할 화백컨벤션센터에서는 정상들의 이동 동선과 회의장의 조명, 화장실 위치, 카펫이 언제 깔리는지 등 세세한 것까지 꼼꼼하게 챙겼다.
국제미디어센터에서는 국내외 기자들이 몇 명이나 취재 신청을 했는지, 통신망은 문제가 없는지, 회의 중계는 어떻게 할 것인지 등을 물었다. APEC 준비기획단 관계자는 ""10월 중순까지 모든 방송과 통신망 등의 시설을 설치하고 최종 리허설 등을 통해 완벽한 미디어센터를 갖추겠다""고 보고했다.
정상 만찬장인 라한호텔에서는 만찬장 변경에 따른 행사 진행에 문제가 없는지, 어떤 공연을 할 것인지 등에 질문이 이어졌다. 이 자리에서 정상 갈라만찬 문화행사 총연출을 맡은 양정웅 예술감독은 ""'나비와 함께 날다'라는 주제로 앰블렘에서 시작된 나비의 효과를 APEC을 통해 전 세계로 널리 펼치겠다는 의미를 담아 각종 만찬 문화프로그램을 준비 중""이라고 간단한 설명을 했다.
이어 경주엑스포대공원내 경제전시장과 국립경주박물관 등을 차례로 방문해 어떤 것을 전시하고 보여 줄 것인지 등에 대한 질문과 만찬장으로 사용하기 위해 많은 예산을 들여 신축한 건축물의 활용방안과 처음부터 건축물 내부에 화장실을 마련하지 못한 것에 대한 사전 준비 미흡에 대한 질책도 있었다.
이날 김학홍 행정부지사는 ""경북도는 지난 17일 이후 현장 준비체제로 전환하고 1천개의 체크리스트를 마련해 남은 기간 인프라 안전부터, 숙박서비스, 길거리 휴지 하나까지 꼼꼼히 챙기겠다""라고 강조했다. 주낙영 경주시장은 포스트 APEC에 대한 국회 차원의 관심과 지원을 당부했다.
한편 APEC 준비위원회는 지난 19일 회의에서 정상들의 만찬장을 국립경주박물관 신축 한옥에서 경주 라한셀렉트 호텔 대연회장으로 전격 변경했다. 만찬장 변경 배경으로 만찬 참석 인원 증가와 내부 화장실과 조리실 등 기본 편의시설 미비, 안전 및 시설 문제 등이었다.",경주APEC
데일리한국,"국회,APEC성공 개최 위해 총력 지원",,,,,,,경주APEC
파이낸셜뉴스,"우원식 국회의장,APEC현장 방문… 경제행사장 등 현장점검",네이버뉴스,https://n.news.naver.com/mnews/article/014/0005414557?sid=102,,파이낸셜뉴스,"국회, APEC 성공 개최 위해 총력 지원","우원식 의장, 국회 APEC특위 위원 정상회의장 등 현장점검
김학홍 행정부지사, 남은 기간 모든 걸 꼼꼼히 챙기겠다
9월 30일 우원식 국회의장과 국회 APEC 정상회의 지원 특별위원회 위원 등이 경북 경주시의 2025 APEC 정상회의 관련 시설들을 살펴보고 있다. 연합뉴스
【파이낸셜뉴스 안동=김장욱 기자】""아시아태평경제협력체(APEC) 정상회의 성공 개최를 위해 모든 지원을 다할 것이다.""
경북도는 9월 30일 APEC 준비 상황을 살피기 위해 경주를 방문한 우원식 국회의장, 김석기 국회 외교통일위원장 및 국회 APEC 특위 의원 14명 등을 맞아 추진 상황을 설명하고 현장을 함께 점검했다고 밝혔다.
이날 우 의장과 특위소속 국회의원들은 APEC 개막을 30여일 앞둔 가운데 경주를 찾아 APEC 준비현황을 보고 받고 정상회의장, 미디어센터, 라한호텔, 경제전시장, 국립경주 박물관 등 정상회의 주요행사장과 경제행사장을 둘러보며 준비 상황을 확인했다.
또 경북문화관광공사 대강당에서 개최된 준비상황 보고회에서 APEC 준비기획단 임기모 부단장보의 준비 상황 보고에 이어 의원들의 질의응답이 이어졌다.
보고에 앞서 김기현 특위 위원장과 김석기 외교통일위원장은 국립경주박물관 내 행사장을 미중 정삼회담 등 주요 정상 양자회담 장소로 쓸 수 있도록 검토해 달라고 건의했다.
이에 외교부는 양자 회담과 관련해서는 상부에 보고해서 검토하도록 하겠다고 답변했다.
김학홍 행정부지사는 ""국회의 관심과 지원이 어려운 가운데서도 묵묵히 행사를 준비해 온 지역민들에게 큰 도움이 된다""면서 ""도는 지난 17일 이후 현장 준비체제로 전환하고 1000개의 체크리스트를 마련했으며 남은 기간 인프라 안전부터, 숙박서비스, 길거리 휴지 하나까지 꼼꼼히 챙기겠다""라고 강조했다.
또 ""기존 만찬장 예정지를 역사적으로 기념될 만한 공식행사 장소로 활용해 천년 신라의 문화를 전 세계에 선보일 수 있도록 의장님과 국회 차원에서 많은 도움을 주길 바란다""라고 덧붙였다.
준비 상황 보고회에 이어 진행한 현장점검에서 우 의장과 특위 일행은 정상회의장, 미디어센터 현장을 확인 후 만찬장이 진행되는 라한호텔을 점검했다.
이 자리에서 정상 갈라만찬 문화행사 총연출을 맡은 양정웅 예술감독이 만찬 문화프로그램에 관해 설명했다.
경제행사장을 둘러본 후 국립경주박물관으로 이동한 일행은 기존 만찬장 예정지를 둘러보고 앞으로 활용 방안에 관한 이야기를 이어갔다.",경주APEC
세계일보,"경북도,APEC정상회의 D-30…""안전한경주·성공 개최 이상 무""",네이버뉴스,https://n.news.naver.com/mnews/article/022/0004072392?sid=102,,세계일보,"우원식 국회의장, APEC 현장 방문… 경제행사장 등 현장점검","김학홍 경북도 행정부지사 ""남은 기간 꼼꼼히 챙기겠다""
국회, APEC 정상회의 성공개최 위해 모든 지원 다할 것
경북도는 30일 APEC 준비 상황을 살피기 위해 경주를 방문한 우원식 국회의장, 김석기 국회 외교통일위원장 및 국회 APEC(위원장 김기현) 특위 의원 14명 등을 맞아 추진 상황을 설명하고 현장을 함께 점검했다고 밝혔다.
이날 우 의장과 특위소속 국회의원들은 APEC 개막을 30여 일 앞둔 가운데 경주를 찾아, APEC 준비현황을 보고 받고 정상회의장, 미디어센터, 라한호텔, 경제전시장, 국립경주 박물관 등 정상회의 주요행사장과 경제행사장을 둘러보며 준비 상황을 확인했다.
30일 APEC 준비 상황을 살피기 위해 경주를 방문한 우원식 국회의장, 김석기 국회 외교통일위원장 및 국회 APEC 특위 의원 등이 현장을 점검하고 있다. 경북도 제공
경북문화관광공사 대강당에서 열린 준비상황 보고회에서는 APEC 준비기획단 임기모 부단장보의 준비 상황 보고에 이어, 의원들의 질의응답이 이어졌다.
보고에 앞서 김기현 특위 위원장과 김석기 외교통일위원장은 국립경주박물관 내 행사장을 미중 정삼회담 등 주요 정상 양자회담 장소로 쓸 수 있도록 검토해 달라고 건의했다.
이에 외교부는 양자 회담과 관련해서는 상부에 보고해서 검토하도록 하겠다고 답변했다.
준비 상황 보고회에 이어 진행한 현장점검에서 우원식 국회의장과 특위 일행은 정상회의장, 미디어센터 현장을 확인 후 만찬장이 진행되는 라한호텔을 점검했다.
30일 APEC 준비 상황을 살피기 위해 경주를 방문한 우원식 국회의장, 김석기 국회 외교통일위원장 및 국회 APEC 특위 의원 등은 현장을 점검한 뒤 기념촬영을 하고 있다.
이 자리에서 정상 갈라만찬 문화행사 총연출을 맡은 양정웅 예술감독이 만찬 문화프로그램에 대해 설명했다.
라한호텔 점검 후 우 의장과 일행은 경제전시장과 K-테크 쇼케이스가 설치되는 경주엑스포대공원을 확인했다.
현장 안내를 맡은 김상철 경북도 APEC 준비지원단장은 “경제전시장은 대한민국 산업의 과거와 현재, 미래를 보여주는 주제관과, 첨단산업관 도내 30여개 강소기업의 기술력을 선보일 강소기업관으로 꾸며질 예정이다”며 “야외 파밀리온 돔에는 국내․외 대기업과 10개의 우수 강소기업의 기술전시 공간인 K-테크 쇼케이스가 마련될 예정으로, S, L사 등 국내 최고의 기술기업이 들어올 채비를 갖추고 있다”고 설명했다.
또 “APEC이 기본적으로 경제행사인 만큼, 한국을 찾는 글로벌 CEO들에게 대한민국의 첨단기술을 보여주고, 대한민국 기업들과 네트워크 강화를 통해 세일즈 대한민국, 세일즈 경북도의 장이 될 수 있도록 경제행사장을 잘 꾸며 나가도록 하겠다”고 말했다.
경제행사장을 둘러본 후 국립경주박물관으로 이동한 일행은 기존 만찬장 예정지를 둘러보고, 앞으로 활용 방안에 관한 이야기를 이어갔다.
김학홍 경북도 행정부지사는 “지난 25일 ‘2025 경주 APEC 정상회의 성공개최 및 한반도 평화·번영을 위한 국회 결의안’을 통과시켜 주신데 대해 국회의장님과 김기현 APEC 특위원장님, 김석기 외통위원장님을 비롯한 위원 여러분들께 깊은 감사를 드린다”며 “국회의 이러한 관심과 지원이 어려운 가운데서도 묵묵히 행사를 준비해 온 지역민들에게 큰 도움이 된다고”고 감사의 뜻을 전했다.
이어 “경북도는 지난 17일 이후 현장 준비체제로 전환하고 1000개의 체크리스트를 마련했으며, 남은 기간 인프라 안전부터, 숙박서비스, 길거리 휴지 하나까지 꼼꼼히 챙기겠다”고 말했다.
이와 함께 “기존 만찬장 예정지를 역사적으로 기념될 만한 공식행사 장소로 활용해 천년 신라의 문화를 전 세계에 선보일 수 있도록 의장님과 국회 차원에서 많은 도움을 주시길 바란다”고 당부했다.",경주APEC
연합뉴스,경주APEC홍보 영상 콘텐츠 3편 유튜브 타고 '인기',네이버뉴스,https://n.news.naver.com/mnews/article/001/0015658902?sid=102,,연합뉴스,경주APEC 홍보 영상 콘텐츠 3편 유튜브 타고 '인기',"APEC 홍보 영상 이미지
[경북도 제공. 재판매 및 DB 금지]
(안동=연합뉴스) 이승형 기자 = 경북도는 다음 달 말 경주에서 열리는 아시아태평양경제협력체(APEC) 정상회의 성공을 응원하기 위해 제작한 콘텐츠가 유튜브 채널에서 좋은 반응을 얻고 있다고 30일 밝혔다.
경북도 공식 유튜브 채널인 '보이소TV'에 올린 세편의 영상 가운데 '천년고도 경주에서 전하는 APEC 2025 초대장'은 APEC 회원국 언어를 활용해 경주의 천 년 역사와 미래 비전을 알리는 내용을 담았다.
현재 조회수 22만회를 기록하고 있다.
'누구나 쉽게 만드는 K-김밥'은 경북도 홍보대사인 요리 연구가 이혜정씨가 참여해 경북의 산나물과 한우 등 건강한 지역 재료로 만든 김밥을 주제로 한 콘텐츠다.
'경북의 맛'을 강조한 이 콘텐츠는 조회수 20만회를 넘었다.
경북 홍보대사인 트로트 가수 박구윤씨가 APEC 홍보송을 트로트 버전으로 부른 커버곡 '코리아 드림'은 조회수 17만회를 기록하고 있다.
해당 곡은 인공지능(AI)으로 작사·작곡됐으며 경북의 전통과 현대적 감각을 함께 담아냈다.
임대성 경북도 대변인은 ""APEC 정상회의 성공 기원 콘텐츠들이 공감대를 형성하며 호응을 얻고 있다""고 말했다.
haru@yna.co.kr",경주APEC
연합뉴스,"경북도, 'APEC성공기원 특별영상' 큰 호응",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015658902?sid=102,,연합뉴스,경주APEC 홍보 영상 콘텐츠 3편 유튜브 타고 '인기',"APEC 홍보 영상 이미지
[경북도 제공. 재판매 및 DB 금지]
(안동=연합뉴스) 이승형 기자 = 경북도는 다음 달 말 경주에서 열리는 아시아태평양경제협력체(APEC) 정상회의 성공을 응원하기 위해 제작한 콘텐츠가 유튜브 채널에서 좋은 반응을 얻고 있다고 30일 밝혔다.
경북도 공식 유튜브 채널인 '보이소TV'에 올린 세편의 영상 가운데 '천년고도 경주에서 전하는 APEC 2025 초대장'은 APEC 회원국 언어를 활용해 경주의 천 년 역사와 미래 비전을 알리는 내용을 담았다.
현재 조회수 22만회를 기록하고 있다.
'누구나 쉽게 만드는 K-김밥'은 경북도 홍보대사인 요리 연구가 이혜정씨가 참여해 경북의 산나물과 한우 등 건강한 지역 재료로 만든 김밥을 주제로 한 콘텐츠다.
'경북의 맛'을 강조한 이 콘텐츠는 조회수 20만회를 넘었다.
경북 홍보대사인 트로트 가수 박구윤씨가 APEC 홍보송을 트로트 버전으로 부른 커버곡 '코리아 드림'은 조회수 17만회를 기록하고 있다.
해당 곡은 인공지능(AI)으로 작사·작곡됐으며 경북의 전통과 현대적 감각을 함께 담아냈다.
임대성 경북도 대변인은 ""APEC 정상회의 성공 기원 콘텐츠들이 공감대를 형성하며 호응을 얻고 있다""고 말했다.
haru@yna.co.kr",경주APEC
머니투데이,"""APEC성공기원"" 영상도, 노래도 터졌다…몰입도 엄지척",네이버뉴스,https://n.news.naver.com/mnews/article/008/0005258276?sid=102,,머니투데이,"경북도, 'APEC 성공기원 특별영상' 큰 호응","임대성 대변인 ""창의적 홍보 전략 통해 APEC 정상회의 성공에 이어 경북의 세계적 가치 한층 높이겠다""
경북도는 2025년 아시아태평양경제협력체(APEC) 정상회의 성공개최 기원으로 제작·공개한 특별 콘텐츠가 큰 호응을 얻고 있다고 30일 밝혔다.
이 영상은 도 공식 유튜브 채널 '보이소TV'를 통해 공개되자 온라인에서 반응이 뜨겁다.
도는 3편의 영상으로 구성된 콘텐츠 시청 시간이 평균 시청 시간에 비해 높게 나타나 베트남·인도네시아·페루 등 주요 해외 시청자들에게 실질적인 홍보 효과를 거뒀다고 평가했다.
우선 국내 거주 외국인들이 직접 참여한 다국어 영상으로 만들어진 '천년고도 경주에서 전하는 에이펙(APEC) 2025 초대장'은 경주의 천년 역사와 미래비전을 전 세계 시청자들에게 알렸다.
1분42초 분량의 이 영상은 공개 이후 현재 조회수 22만회를 기록하며 평균 1분27초(약 85%) 시청되는 높은 몰입도를 보였다.
'경북의 맛'을 담은 '누구나 쉽게 만드는 K김밥' 콘텐츠는 조회수 20만회를 돌파하며 경북 식문화의 세계적 확산 가능성을 보여주고 있다.
경북 홍보대사인 트로트 가수 박구윤의 에이펙(APEC) 홍보송을 트로트 버전으로 부른 커버곡 '코리아 드림'도 공개 이후 조회수 17만회를 올렸다.
도는 D-30 에이펙(APEC) 정상회의 기념 '국민 참여형 이벤트'도 진행한다.
특히 다음 달 1일부터 1개월간 운영하는 'APEC 성공기원, 국민 응원 한마음 캠페인'은 국민들이 '응원하기' 버튼을 누를 때마다 인공지능(AI)으로 첨성대가 점차 구현돼 마지막 날 완성된 첨성대와 함께 에이펙(APEC) 성공기원 메시지가 전해지도록 준비한다.
임대성 경북도 대변인(APEC 정상회의 홍보 지원 T/F 단장)은 ""에이펙 성공 기념 콘텐츠는 세대와 국가를 넘어 공감대를 형성하고 있다""면서 ""창의적인 홍보 전략을 통해 APEC 정상회의 성공에 이어 경북의 세계적 가치를 한층 더 높여 나갈 수 있도록 준비하겠다""고 말했다.
'천년고도 경주에서 전하는 APEC 2025 초대장./사진제공=경북도",경주APEC
뉴시스,"경북도, AI·K-컬처로APEC성공 달군다",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013515598?sid=102,,뉴시스,"""APEC 성공기원"" 영상도, 노래도 터졌다…몰입도 엄지척","[안동=뉴시스] 누구나 쉽게 만드는 K김밥 영상. (사진=경북도 제공) 2025.09.30. photo@newsis.com *재판매 및 DB 금지
[안동=뉴시스] 류상현 기자 = 경북도가 올해 아시아태평양경제협력체(APEC) 정상회의 성공개최를 기원하며 제작·공개한 특별 콘텐츠가 온라인에서 주목받고 있다.
30일 경북도에 따르면 도 공식 유튜브 채널 '보이소TV'에서 공개된 세 편의 영상은 평균 시청 지속 시간이 일반 콘텐츠보다 높다. 특히 베트남, 인도네시아, 페루 등에서  많은 몰입도를 기록하고 있는 것으로 나타났다.
'천년고도 경주에서 전하는 APEC 2025 초대장'은 국내 거주 외국인들이 참여한 다국어 영상이다. APEC 회원국 언어를 활용해 경주의 천년 역사와 미래 비전을 알렸다.
이 영상은 공개 이후 현재 조회수 22만회를 기록한 가운데 1분42초 분량의 영상이 평균 1분27초(85%)까지 시청됐다.
'누구나 쉽게 만드는 K-김밥' 콘텐츠는 경북도 홍보대사인 요리 연구가 이혜정씨가 경북의 산나물과 한우 등 건강한 지역 재료로 만든 김밥을 소개하는 콘텐츠다. 경북의 맛을 담은 이 콘텐츠는 조회수 20만회를 돌파했다.
인공지능(AI)으로 작사·작곡 되고 경북 홍보대사인 트로트 가수 박구윤이 트로트 버전으로 부른 APEC 홍보송 '코리아 드림'은 공개 이후 조회수 17만회를 기록하고 있다.
경북도는 내달 1일 D-30을 맞는 APEC 정상회의를 기념한 다채로운 국민 참여형 이벤트를 진행한다.
'경북 경주의 추억, 레전드 사진 이벤트'는 12일까지 국민 누구나 참여할 수 있는 온라인 공모전으로 진행된다.
참가자는 자신이 보관하고 있는 경주 여행의 추억이 담긴 사진을 응모하면 된다. 접수된 사진 중 일부 작품은 생성형 AI 사진 모션화 기법으로 재탄생해 보이소TV 등 공식 채널에서 공개될 예정이다.
'APEC 성공 기원, 국민 응원 한마음 캠페인'은 내달 한달간 운영된다. 국민들이 '응원하기' 버튼을 누를 때마다 AI로 구현된 첨성대가 점차 완성된다.
APEC 정상회의 홍보 지원 TF 단장을 겸임하고 있는 임대성 경북도 대변인은 ""APEC 정상회의 성공 기념 콘텐츠들이 세대와 국가를 넘어 공감대를 형성하며 큰 호응을 얻고 있다""며 ""창의적인 홍보 전략으로 APEC 정상회의 성공은 물론, 경북의 세계적 가치를 한층 더 높여 나가겠다""고 말했다.",경주APEC
파이낸셜뉴스,"경북 보이소TV,APEC성공기원 특별영상, 글로벌 붐업 이끌어",네이버뉴스,https://n.news.naver.com/mnews/article/014/0005414572?sid=102,,파이낸셜뉴스,"경북도, AI·K-컬처로 APEC 성공 달군다","보이소TV APEC 성공기원 특별영상, 글로벌 붐업 이끌어
AI 기반 홍보송, K-김밥 콘텐츠, 경북 홍보대사와 홍보성과 입증
천년고도 경주에서 전하는 APEC 2025 초대장. 경북도 제공
【파이낸셜뉴스 안동=김장욱 기자】경북도가 인공지능(AI)·K-컬처로 아시아태평양경제협력제(APEC) 성공 개최를 달군다.
경북도는 APEC 정상회의 성공 개최를 기원하며 제작·공개한 특별 콘텐츠가 온라인에서 긍정적인 반향을 얻고 있다고 9월 30일 밝혔다.
도 공식 유튜브 채널 보이소TV를 통해 공개된 세 편의 영상은 공개 직후 뜨거운 관심을 모으며 글로벌 홍보 성과를 입증했다.
특히 '평균 시청 지속 시간'이 일반 콘텐츠보다 높게 나타나 베트남·인도네시아·페루 등 주요 해외 시청자들의 주목과 몰입도를 확보하며 실질적인 홍보 효과를 거둔 것으로 평가된다.
APEC 정상회의 홍보 지원 T/F 단장을 겸임하고 있는 임대성 대변인은 ""APEC 정상회의 성공 기념 콘텐츠들이 세대와 국가를 넘어 공감대를 형성하며 큰 호응을 얻고 있다""면서 ""창의적인 홍보 전략을 통해 APEC 정상회의 성공은 물론 경북의 세계적 가치를 한층 더 높여 나가겠다""라고 강조했다.
우선 '천년고도 경주에서 전하는 APEC 초대장'은 국내 거주 외국인들이 직접 참여한 다국어 영상으로, APEC 회원국 언어를 활용해 경주의 천년 역사와 미래 비전을 전 세계 시청자들에게 알렸다.
공개 이후 현재 조회수 22만회를 기록했으며, 1분 42초 분량의 영상이 평균 1분 27초(약 85%)까지 시청되는 높은 몰입도를 보였다. APEC 개최지 경주의 문화적 상징성과 글로벌 소통 의지를 널리 전하고 있다.
이어 '누구나 쉽게 만드는 K-김밥' 콘텐츠는 도 홍보대사인 요리 연구가 이혜정이 참여해 경북의 산나물과 한우 등 건강한 지역 재료로 만든 김밥을 소개한 콘텐츠다.
경북의 맛을 담은 이 콘텐츠는 조회수 20만회를 돌파하며, ""직접 따라 해보고 싶다""라는 반응과 함께 케이(K)-컬처로서 경북 식문화의 세계적 확산 가능성을 보여주고 있다.
또 경북 홍보대사인 트로트 가수 박구윤이 APEC 홍보송을 트로트 버전으로 부른 커버곡 '코리아 드림'은 공개 이후 조회수 17만회를 기록하며 ""트로트로 듣는 APEC 홍보송이 신선하다""라는 반응을 얻었다.
한편 도는 10월 1일 D-30을 맞는 APEC 정상회의를 기념한 다채로운 국민 참여형 이벤트를 진행한다.",경주APEC
